TREE_COMPOSITE_ID,PLOT_COMPOSITE_ID,SPCD,PLOT,SUBP,COUNTYCD,STATECD,PLT_CN,INVYR,CYCLE,MEASYEAR,TREE_CN,COND_CN,CONDID,STATUSCD,DIA,COND_STATUS_CD,LAT,LON,BALIVE,SICOND,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,SDIMAX_RMRS,SDI_RMRS,SLOPE,ASPECT,CONDPROP_UNADJ,RECONCILECD,TPA_UNADJ,MORTYR,DAMAGE_AGENT_CD1,DAMAGE_AGENT_CD2,DAMAGE_AGENT_CD3,AGENTCD,PREV_STATUS_CD,ADFORCD,TREESALL,TOTALDEAD,DEADPROP
16_2_85_80278_4_11,16_2_85_80278,101,80278,4,85,16,40391504010690,2013,2,2013,273522314489998,273522244489998,1,2,12.8,1,45.052793,-115.284766,85.1451,23,0,NA,0,NA,0,NA,670,191.0248,75,92,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,17,7,0.4117647058823529
16_1_49_80396_3_5,16_1_49_80396,101,80396,3,49,16,40390357010690,2011,2,2012,51042246020004,51042208020004,1,2,9.2,1,46.173066,-115.257142,88.5587,32,0,NA,0,NA,0,NA,735,164.2176,27,225,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,7,7,1
16_1_49_81283_2_19,16_1_49_81283,101,81283,2,49,16,40390449010690,2011,2,2011,51044020020004,51043974020004,1,2,7.1,1,45.721258,-115.075746,76.7531,42,0,NA,0,NA,0,NA,735,174.5327,10,266,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,4,4,1
16_3_59_83083_2_18,16_3_59_83083,101,83083,2,59,16,4731996010690,2004,2,2004,4732041010690,4731999010690,1,1,7,1,44.633022,-114.545347,117.7134,31,0,NA,NA,NA,NA,NA,595,245.025,47,277,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,42,20,0.47619047619047616
16_1_49_88130_4_4,16_1_49_88130,101,88130,4,49,16,12281691010690,2007,2,2007,12281719010690,12281694010690,1,2,10.3,1,45.890677,-114.487763,31.4263,30,0,NA,NA,NA,NA,NA,735,65.1253,50,170,1,NA,6.018046,NA,NA,NA,NA,NA,NA,103,3,3,1
16_1_35_81018_2_16,16_1_35_81018,101,81018,2,35,16,5382377010690,2005,2,2005,5382407010690,5382380010690,1,1,8.7,1,46.667174,-114.776673,93.3793,19,0,NA,NA,NA,NA,NA,670,195.6272,65,242,1,NA,6.018046,NA,0,NA,NA,NA,NA,105,14,3,0.21428571428571427
16_3_59_84377_3_22,16_3_59_84377,101,84377,3,59,16,40390856010690,2011,2,2011,51052184020004,51052114020004,1,1,6.7,1,44.563591,-113.476645,177.0331,25,0,NA,0,NA,0,NA,670,357.14,68,352,1,NA,6.018046,NA,90011,0,NA,NA,NA,413,33,6,0.18181818181818182
16_3_59_87303_1_22,16_3_59_87303,101,87303,1,59,16,4732557010690,2004,2,2004,4732590010690,4732560010690,1,2,5.5,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,39,14,0.358974358974359
16_3_37_83112_1_1,16_3_37_83112,101,83112,1,37,16,40389953010690,2011,2,2011,51037482020004,51037470020004,1,2,8.5,1,44.591746,-114.669734,88.2497,23,0,NA,0,NA,0,NA,470,155.569,47,268,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,26,15,0.5769230769230769
16_1_79_87413_3_13,16_1_79_87413,101,87413,3,79,16,40391396010690,2011,2,2011,51055596020004,51055547020004,1,2,8.7,1,46.98521,-115.284586,146.2671,NA,0,NA,0,NA,0,NA,735,264.542,30,253,1,NA,6.018046,NA,NA,NA,NA,NA,NA,104,2,2,1
16_3_13_83788_3_8,16_3_13_83788,101,83788,3,13,16,37275487010690,2010,2,2010,42495956010690,42495935010690,1,1,10.8,1,43.829403,-114.6362,95.456,NA,12,9999,0,NA,0,NA,735,141.7641,53,40,1,NA,6.018046,NA,0,NA,NA,NA,NA,414,1,0,0
16_3_59_83083_4_2,16_3_59_83083,101,83083,4,59,16,4731996010690,2004,2,2004,4732057010690,4731999010690,1,2,9.1,1,44.633022,-114.545347,117.7134,31,0,NA,NA,NA,NA,NA,595,245.025,47,277,1,NA,6.018046,2002,NA,NA,NA,10,NA,413,42,20,0.47619047619047616
16_1_17_88364_1_1,16_1_17_88364,101,88364,1,17,16,40389403010690,2012,2,2013,272347264489998,272347255489998,1,2,30.2,1,48.206304,-116.051248,71.4111,17,0,NA,0,NA,0,NA,735,108.3237,85,330,0.25,NA,6.018046,NA,NA,NA,NA,NA,NA,104,2,2,1
16_1_49_80990_4_3,16_1_49_80990,101,80990,4,49,16,37275887010690,2010,2,2011,42514537010690,42514498010690,1,2,7.8,1,45.990882,-114.932127,17.7205,29,0,NA,0,NA,0,NA,595,32.1447,43,250,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,4,4,1
16_3_37_80085_4_11,16_3_37_80085,101,80085,4,37,16,31359810010690,2008,2,2008,31359880010690,31359813010690,1,1,9,1,44.460527,-114.435119,346.2406,35,10,9999,0,NA,NA,NA,670,524.7182,60,296,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,15,3,0.2
16_3_37_87786_3_4,16_3_37_87786,101,87786,3,37,16,40390065010690,2012,2,2012,195362690020004,195362672020004,1,1,8.3,1,43.863802,-113.743922,87.5807,NA,10,9999,22,9999,92,9999,470,152.7955,48,268,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,21,3,0.14285714285714285
16_3_59_82847_1_2,16_3_59_82847,101,82847,1,59,16,11807205010690,2006,2,2006,11807218010690,11807208010690,1,1,20.9,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,90002,90006,0,NA,NA,413,57,31,0.543859649122807
16_3_59_83083_2_5,16_3_59_83083,101,83083,2,59,16,4731996010690,2004,2,2004,4732030010690,4731999010690,1,2,8.1,1,44.633022,-114.545347,117.7134,31,0,NA,NA,NA,NA,NA,595,245.025,47,277,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,42,20,0.47619047619047616
16_1_49_80396_1_11,16_1_49_80396,101,80396,1,49,16,40390357010690,2011,2,2012,51042225020004,51042208020004,1,2,14.8,1,46.173066,-115.257142,88.5587,32,0,NA,0,NA,0,NA,735,164.2176,27,225,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,7,7,1
16_1_49_88424_2_7,16_1_49_88424,101,88424,2,49,16,4730060010690,2004,2,2004,4730093010690,4730063010690,1,1,10.3,1,45.625327,-114.568991,169.2691,34,0,NA,NA,NA,NA,NA,735,356.4851,47,270,1,NA,6.018046,NA,0,NA,NA,NA,NA,103,16,5,0.3125
16_3_37_84000_2_14,16_3_37_84000,101,84000,2,37,16,31360528010690,2008,2,2008,31360568010690,31360531010690,1,1,5.9,1,44.632451,-114.421818,175.4399,25,10,9999,0,NA,NA,NA,670,332.1198,63,356,0.5,NA,6.018046,NA,11000,0,NA,NA,NA,413,21,2,0.09523809523809523
16_3_59_80760_2_8,16_3_59_80760,101,80760,2,59,16,40390796010690,2012,2,2012,195374230020004,195374207020004,1,2,14.9,1,44.676841,-114.478766,3.296,NA,30,2007,0,NA,0,NA,735,6.8828,60,290,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,13,12,0.9230769230769231
16_3_59_84145_4_10,16_3_59_84145,101,84145,4,59,16,37276022010690,2010,2,2011,50638214020004,50638197020004,2,2,6.7,1,44.807983,-114.342405,43.9665,14,12,2008,0,NA,0,NA,735,99.4732,15,263,0.25,NA,6.018046,2009,NA,NA,NA,10,NA,413,4,2,0.5
16_1_35_87619_1_5,16_1_35_87619,101,87619,1,35,16,31359386010690,2008,2,2008,31359401010690,31359389010690,1,2,7.6,1,46.763483,-115.369736,198.062,26,22,9999,0,NA,NA,NA,735,312.7719,51,338,1,NA,6.018046,2002,NA,NA,NA,60,NA,105,1,1,1
16_3_59_87882_4_14,16_3_59_87882,101,87882,4,59,16,12284547010690,2007,2,2007,12284586010690,12284550010690,1,1,2.5,1,45.081867,-114.459731,125.9093,47,0,NA,NA,NA,NA,NA,595,203.7745,48,228,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,9,3,0.3333333333333333
16_2_85_82204_2_7,16_2_85_82204,101,82204,2,85,16,40391498010690,2012,2,2012,195379545020004,195379528020004,1,2,8.4,1,45.100531,-115.288104,4.1177,25,0,NA,0,NA,0,NA,470,7.6424,70,128,0.75,NA,6.018046,NA,NA,NA,NA,NA,NA,412,20,19,0.95
16_3_59_87882_4_6,16_3_59_87882,101,87882,4,59,16,12284547010690,2007,2,2007,12284578010690,12284550010690,1,2,13.7,1,45.081867,-114.459731,125.9093,47,0,NA,NA,NA,NA,NA,595,203.7745,48,228,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,9,3,0.3333333333333333
16_3_59_87450_1_2,16_3_59_87450,101,87450,1,59,16,5393622010690,2005,2,2005,5393636010690,5393625010690,1,1,14,1,45.21643,-113.670561,106.9873,22,0,NA,NA,NA,NA,NA,470,179.9376,66,184,0.5,NA,6.018046,NA,0,NA,NA,NA,NA,NA,11,0,0
16_3_13_84001_2_5,16_3_13_84001,101,84001,2,13,16,12269337010690,2007,2,2007,12269367010690,12269340010690,1,1,8.5,1,43.551389,-114.583531,168.3199,39,0,NA,NA,NA,NA,NA,735,288.0869,45,84,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,414,6,0,0
16_1_49_88115_4_7,16_1_49_88115,101,88115,4,49,16,11804947010690,2006,2,2006,11804986010690,11804950010690,1,1,2.4,1,46.123153,-114.536203,75.3376,25,0,NA,NA,NA,NA,NA,735,129.539,80,230,1,NA,74.965282,NA,NA,NA,NA,NA,NA,117,15,11,0.7333333333333333
16_3_37_85562_2_2,16_3_37_85562,101,85562,2,37,16,11799707010690,2006,2,2006,11799734010690,11799710010690,1,1,7.4,1,44.136276,-114.804649,127.8837,26,0,NA,NA,NA,NA,NA,470,207.6685,47,116,1,NA,6.018046,NA,0,NA,NA,NA,NA,414,18,3,0.16666666666666666
16_1_49_85343_3_6,16_1_49_85343,101,85343,3,49,16,31365027010690,2008,2,2008,31365086010690,31365030010690,1,1,5.3,1,45.602887,-114.785483,73.8544,22,22,9999,0,NA,NA,NA,470,156.5419,35,317,1,NA,6.018046,NA,0,NA,NA,NA,NA,103,42,25,0.5952380952380952
16_3_59_82169_1_5,16_3_59_82169,101,82169,1,59,16,35372062010690,2009,2,2009,39522711010690,39522698010690,1,1,5,1,45.568458,-114.111843,97.7987,27,0,NA,NA,NA,NA,NA,700,190.4332,20,318,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,6,0,0
16_3_43_84707_1_13,16_3_43_84707,101,84707,1,43,16,31362279010690,2008,2,2008,31362303010690,31362282010690,1,2,10,1,44.705473,-111.321487,121.3698,33,0,NA,NA,NA,NA,NA,670,249.0433,10,38,1,NA,6.018046,2006,NA,NA,NA,10,NA,415,22,5,0.22727272727272727
16_2_85_82400_2_12,16_2_85_82400,101,82400,2,85,16,5398212010690,2005,2,2005,5398258010690,5398215010690,1,1,1.2,1,44.874199,-115.349954,109.3581,26,0,NA,NA,NA,NA,NA,700,231.1921,30,268,1,NA,74.965282,NA,NA,NA,NA,NA,NA,412,35,20,0.5714285714285714
16_3_37_88943_4_2,16_3_37_88943,101,88943,4,37,16,35371566010690,2009,2,2010,42490994010690,42490967010690,1,1,6.6,1,44.406501,-113.574025,39.4848,NA,12,9999,0,NA,0,NA,595,69.6579,39,300,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,15,5,0.3333333333333333
16_3_37_85857_3_12,16_3_37_85857,101,85857,3,37,16,40390067010690,2011,2,2011,51039401020004,51039365020004,1,1,5,1,43.756992,-113.987724,31.997,NA,12,9999,0,NA,0,NA,470,64.9301,42,180,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,413,31,22,0.7096774193548387
16_2_85_81809_3_2,16_2_85_81809,101,81809,3,85,16,4737603010690,2004,2,2004,4737620010690,4737606010690,1,2,10.7,1,44.969726,-115.215301,45.2755,NA,50,9999,0,NA,NA,NA,470,89.0979,55,120,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,21,6,0.2857142857142857
16_2_85_81809_4_11,16_2_85_81809,101,81809,4,85,16,4737603010690,2004,2,2004,4737632010690,4737606010690,1,1,6.6,1,44.969726,-115.215301,45.2755,NA,50,9999,0,NA,NA,NA,470,89.0979,55,120,1,NA,6.018046,NA,0,NA,NA,NA,NA,412,21,6,0.2857142857142857
16_2_85_82660_3_9,16_2_85_82660,101,82660,3,85,16,40391521010690,2013,2,2013,273522487489998,273522451489998,1,2,10.2,1,44.91402,-115.290564,125.0028,35,0,NA,0,NA,0,NA,670,217.2984,50,338,1,NA,6.018046,NA,NA,NA,NA,NA,NA,NA,10,8,0.8
16_2_85_82917_3_17,16_2_85_82917,101,82917,3,85,16,35372598010690,2009,2,2009,39528407010690,39528362010690,1,2,6.5,1,44.871588,-115.228457,4.0969,NA,32,2006,0,NA,NA,NA,470,8.2541,50,225,0.5,NA,6.018046,2006,NA,NA,NA,30,NA,413,17,15,0.8823529411764706
16_2_85_83459_4_5,16_2_85_83459,101,83459,4,85,16,4737919010690,2004,2,2004,4737965010690,4737922010690,1,2,6.8,1,45.097101,-115.227024,139.893,24,0,NA,NA,NA,NA,NA,670,257.77,48,90,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,15,6,0.4
16_2_85_84224_3_9,16_2_85_84224,101,84224,3,85,16,37276288010690,2010,2,2010,42534016010690,42533956010690,1,1,6,1,44.432499,-115.688947,170.3385,22,10,9999,20,9999,0,NA,735,347.6864,35,248,1,NA,6.018046,NA,0,NA,NA,NA,NA,402,5,1,0.2
16_2_85_84926_4_23,16_2_85_84926,101,84926,4,85,16,35372639010690,2009,2,2009,39528759010690,39528701010690,1,2,7.5,1,45.028904,-115.245056,46.478,28,12,9999,0,NA,NA,NA,470,90.8201,55,256,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,52,43,0.8269230769230769
16_2_85_85858_3_20,16_2_85_85858,101,85858,3,85,16,40391579010690,2013,2,2014,272352336489998,272352278489998,1,2,6.2,1,44.421596,-115.249335,59.775,22,0,NA,0,NA,0,NA,670,135.9542,48,8,1,NA,6.018046,2010,NA,NA,NA,10,NA,413,13,8,0.6153846153846154
16_2_85_86007_3_12,16_2_85_86007,101,86007,3,85,16,40391503010690,2011,2,2011,51056819020004,51056798020004,1,1,7.8,1,45.053313,-115.350382,39.2747,NA,0,NA,0,NA,0,NA,470,84.3101,35,325,1,NA,6.018046,NA,0,NA,NA,NA,NA,412,31,15,0.4838709677419355
16_2_85_88004_3_20,16_2_85_88004,101,88004,3,85,16,11813942010690,2006,2,2006,11814000010690,11813945010690,1,1,1.7,1,45.14563,-115.345352,122.3734,28,0,NA,NA,NA,NA,NA,670,288.3194,27,50,1,NA,74.965282,NA,NA,NA,NA,NA,NA,412,2,0,0
16_3_13_83935_3_4,16_3_13_83935,101,83935,3,13,16,4716995010690,2004,2,2004,4717057010690,4716998010690,1,1,7.6,1,43.8721,-114.697703,192.1902,24,0,NA,NA,NA,NA,NA,735,401.7137,25,332,1,NA,6.018046,NA,11000,0,NA,NA,NA,414,18,5,0.2777777777777778
16_2_85_81809_1_2,16_2_85_81809,101,81809,1,85,16,4737603010690,2004,2,2004,4737616010690,4737606010690,1,2,28,1,44.969726,-115.215301,45.2755,NA,50,9999,0,NA,NA,NA,470,89.0979,55,120,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,21,6,0.2857142857142857
16_2_85_84926_3_4,16_2_85_84926,101,84926,3,85,16,35372639010690,2009,2,2009,39528736010690,39528701010690,1,1,2.3,1,45.028904,-115.245056,46.478,28,12,9999,0,NA,NA,NA,470,90.8201,55,256,1,NA,74.965282,NA,NA,NA,NA,NA,NA,412,52,43,0.8269230769230769
16_2_85_86674_2_4,16_2_85_86674,101,86674,2,85,16,31374601010690,2008,2,2008,31374622010690,31374604010690,1,2,19.4,1,44.601907,-115.421988,78.4415,36,0,NA,NA,NA,NA,NA,700,134.6394,30,156,1,NA,6.018046,2003,NA,NA,NA,20,NA,413,4,1,0.25
16_2_85_86674_4_11,16_2_85_86674,101,86674,4,85,16,31374601010690,2008,2,2008,31374634010690,31374604010690,1,1,6.6,1,44.601907,-115.421988,78.4415,36,0,NA,NA,NA,NA,NA,700,134.6394,30,156,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,4,1,0.25
16_2_85_87078_3_10,16_2_85_87078,101,87078,3,85,16,11813713010690,2006,2,2011,50639344020004,50639315020004,1,1,5.1,1,45.106821,-115.861234,77.2155,30,0,NA,0,NA,0,NA,670,180.1029,5,315,0.666078,NA,6.018046,NA,90002,0,NA,NA,NA,412,13,1,0.07692307692307693
16_2_39_80533_1_6,16_2_39_80533,101,80533,1,39,16,35371648010690,2009,2,2009,39515756010690,39515742010690,1,1,5.5,1,43.92424,-115.003597,68.6733,25,0,NA,NA,NA,NA,NA,735,124.2504,46,249,1,NA,6.018046,NA,0,NA,NA,NA,NA,414,1,0,0
16_2_39_84705_3_7,16_2_39_84705,101,84705,3,39,16,31361487010690,2008,2,2011,50635849020004,50635838020004,1,2,12,2,43.705101,-115.195847,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,6.018046,2010,NA,NA,NA,10,NA,402,18,13,0.7222222222222222
16_2_85_86007_3_8,16_2_85_86007,101,86007,3,85,16,40391503010690,2011,2,2011,51056815020004,51056798020004,1,1,5.9,1,45.053313,-115.350382,39.2747,NA,0,NA,0,NA,0,NA,470,84.3101,35,325,1,NA,6.018046,NA,0,NA,NA,NA,NA,412,31,15,0.4838709677419355
16_2_85_87078_1_2,16_2_85_87078,101,87078,1,85,16,11813713010690,2006,2,2011,50639329020004,50639315020004,1,1,8.5,1,45.106821,-115.861234,77.2155,30,0,NA,0,NA,0,NA,670,180.1029,5,315,0.666078,NA,6.018046,NA,0,NA,NA,NA,NA,412,13,1,0.07692307692307693
16_3_25_87808_2_4,16_3_25_87808,101,87808,2,25,16,12273251010690,2007,2,2007,12273276010690,12273255010690,2,1,1.6,1,43.787459,-114.770215,66.6228,27,95,9999,0,NA,NA,NA,470,182.6216,52,210,0.25,NA,74.965282,NA,NA,NA,NA,NA,NA,414,12,5,0.4166666666666667
16_3_25_87808_2_5,16_3_25_87808,101,87808,2,25,16,12273251010690,2007,2,2007,12273277010690,12273255010690,2,1,4.8,1,43.787459,-114.770215,66.6228,27,95,9999,0,NA,NA,NA,470,182.6216,52,210,0.25,NA,74.965282,NA,NA,NA,NA,NA,NA,414,12,5,0.4166666666666667
16_3_37_80054_1_4,16_3_37_80054,101,80054,1,37,16,11798807010690,2006,2,2006,11798822010690,11798810010690,1,1,10.2,1,44.505732,-114.677871,133.0731,31,0,NA,NA,NA,NA,NA,470,169.0725,62,268,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,6,1,0.16666666666666666
16_3_37_80085_4_2,16_3_37_80085,101,80085,4,37,16,31359810010690,2008,2,2008,31359871010690,31359813010690,1,2,13,1,44.460527,-114.435119,346.2406,35,10,9999,0,NA,NA,NA,670,524.7182,60,296,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,15,3,0.2
16_3_37_82152_4_9,16_3_37_82152,101,82152,4,37,16,12276147010690,2007,2,2007,12276188010690,12276150010690,1,2,13,1,44.233405,-114.6193,58.6978,23,0,NA,NA,NA,NA,NA,735,131.6565,46,342,1,NA,6.018046,NA,NA,NA,NA,NA,NA,414,8,7,0.875
16_3_37_82396_4_9,16_3_37_82396,101,82396,4,37,16,5384029010690,2005,2,2005,5384093010690,5384032010690,1,1,7.3,1,44.369969,-114.680818,95.6412,28,10,2002,0,NA,NA,NA,735,187.8958,45,287,1,NA,6.018046,NA,90011,0,NA,NA,NA,413,16,0,0
16_3_37_82809_3_2,16_3_37_82809,101,82809,3,37,16,11799233010690,2006,2,2006,11799275010690,11799236010690,1,1,6.3,1,44.455685,-114.804623,87.3083,21,10,2003,0,NA,NA,NA,670,203.7064,45,356,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,16,2,0.125
16_3_37_83112_3_1,16_3_37_83112,101,83112,3,37,16,40389953010690,2011,2,2011,51037512020004,51037470020004,1,1,11.6,1,44.591746,-114.669734,88.2497,23,0,NA,0,NA,0,NA,470,155.569,47,268,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,26,15,0.5769230769230769
16_3_37_83428_2_12,16_3_37_83428,101,83428,2,37,16,40389958010690,2011,2,2011,51037594020004,51037562020004,1,2,7.7,1,44.564892,-115.170609,42.7148,47,30,2006,0,NA,0,NA,595,62.4219,48,267,1,NA,6.018046,2006,NA,NA,NA,30,NA,413,7,7,1
16_3_37_83454_4_11,16_3_37_83454,101,83454,4,37,16,40389978010690,2013,2,2013,273517885489998,273517812489998,1,2,5.2,1,44.405009,-114.423105,114.0946,23,10,9999,0,NA,0,NA,670,248.5225,30,98,1,NA,6.018046,2010,NA,NA,NA,10,NA,413,26,5,0.19230769230769232
16_3_37_84000_1_11,16_3_37_84000,101,84000,1,37,16,31360528010690,2008,2,2008,31360551010690,31360531010690,1,1,9.6,1,44.632451,-114.421818,175.4399,25,10,9999,0,NA,NA,NA,670,332.1198,63,356,0.5,NA,6.018046,NA,0,NA,NA,NA,NA,413,21,2,0.09523809523809523
16_3_37_85448_1_7,16_3_37_85448,101,85448,1,37,16,4724039010690,2004,2,2004,4724057010690,4724042010690,1,1,11,1,44.461403,-114.863658,80.456,26,0,NA,NA,NA,NA,NA,735,200.8047,60,62,1,NA,6.018046,NA,90001,90006,0,NA,NA,413,12,7,0.5833333333333334
16_3_37_85448_2_5,16_3_37_85448,101,85448,2,37,16,4724039010690,2004,2,2004,4724070010690,4724042010690,1,2,16.1,1,44.461403,-114.863658,80.456,26,0,NA,NA,NA,NA,NA,735,200.8047,60,62,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,12,7,0.5833333333333334
16_3_37_86969_2_12,16_3_37_86969,101,86969,2,37,16,40390016010690,2013,2,2013,273530369489998,273530344489998,1,1,5.4,1,44.192892,-115.060282,54.0264,13,92,9999,0,NA,0,NA,735,159.3194,50,348,1,NA,6.018046,NA,0,NA,NA,NA,NA,414,11,0,0
16_3_37_86969_2_18,16_3_37_86969,101,86969,2,37,16,40390016010690,2013,2,2013,273530376489998,273530344489998,1,1,3.8,1,44.192892,-115.060282,54.0264,13,92,9999,0,NA,0,NA,735,159.3194,50,348,1,NA,74.965282,NA,NA,NA,NA,NA,NA,414,11,0,0
16_3_37_87215_3_18,16_3_37_87215,101,87215,3,37,16,5384999010690,2005,2,2005,5385056010690,5385002010690,1,1,4.9,1,44.542346,-114.675217,101.2005,21,10,9999,0,NA,NA,NA,735,195.773,30,297,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,19,11,0.5789473684210527
16_3_37_88161_1_4,16_3_37_88161,101,88161,1,37,16,40390027010690,2011,2,2011,51038983020004,51038973020004,1,2,14.5,1,44.13174,-113.621211,141.2693,27,0,NA,0,NA,0,NA,670,205.5299,73,10,1,NA,6.018046,NA,NA,NA,NA,NA,NA,NA,1,1,1
16_3_59_80760_2_5,16_3_59_80760,101,80760,2,59,16,40390796010690,2012,2,2012,195374227020004,195374207020004,1,2,6.8,1,44.676841,-114.478766,3.296,NA,30,2007,0,NA,0,NA,735,6.8828,60,290,1,NA,6.018046,2007,NA,NA,NA,30,NA,413,13,12,0.9230769230769231
16_3_59_80760_2_7,16_3_59_80760,101,80760,2,59,16,40390796010690,2012,2,2012,195374229020004,195374207020004,1,2,14.3,1,44.676841,-114.478766,3.296,NA,30,2007,0,NA,0,NA,735,6.8828,60,290,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,13,12,0.9230769230769231
16_3_59_80760_3_3,16_3_59_80760,101,80760,3,59,16,40390796010690,2012,2,2012,195374234020004,195374207020004,1,2,5,1,44.676841,-114.478766,3.296,NA,30,2007,0,NA,0,NA,735,6.8828,60,290,1,NA,6.018046,2007,NA,NA,NA,30,NA,413,13,12,0.9230769230769231
16_3_59_81301_2_2,16_3_59_81301,101,81301,2,59,16,11806755010690,2006,2,2006,11806768010690,11806758010690,1,1,11.9,1,44.63952,-113.13768,90.7923,NA,0,NA,NA,NA,NA,NA,470,156.6168,35,75,1,NA,6.018046,NA,90005,90006,0,NA,NA,413,36,16,0.4444444444444444
16_3_59_81301_3_1,16_3_59_81301,101,81301,3,59,16,11806755010690,2006,2,2006,11806781010690,11806758010690,1,2,24.5,1,44.63952,-113.13768,90.7923,NA,0,NA,NA,NA,NA,NA,470,156.6168,35,75,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,36,16,0.4444444444444444
16_3_59_81301_3_14,16_3_59_81301,101,81301,3,59,16,11806755010690,2006,2,2006,11806794010690,11806758010690,1,2,5.6,1,44.63952,-113.13768,90.7923,NA,0,NA,NA,NA,NA,NA,470,156.6168,35,75,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,36,16,0.4444444444444444
16_3_59_81301_4_5,16_3_59_81301,101,81301,4,59,16,11806755010690,2006,2,2006,11806804010690,11806758010690,1,1,11.8,1,44.63952,-113.13768,90.7923,NA,0,NA,NA,NA,NA,NA,470,156.6168,35,75,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,36,16,0.4444444444444444
16_3_37_82396_1_5,16_3_37_82396,101,82396,1,37,16,5384029010690,2005,2,2005,5384045010690,5384032010690,1,1,8.2,1,44.369969,-114.680818,95.6412,28,10,2002,0,NA,NA,NA,735,187.8958,45,287,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,16,0,0
16_3_37_87215_2_32,16_3_37_87215,101,87215,2,37,16,5384999010690,2005,2,2005,5385043010690,5385002010690,1,1,7.4,1,44.542346,-114.675217,101.2005,21,10,9999,0,NA,NA,NA,735,195.773,30,297,1,NA,6.018046,NA,90002,0,NA,NA,NA,413,19,11,0.5789473684210527
16_3_37_88257_4_10,16_3_37_88257,101,88257,4,37,16,35371621010690,2009,2,2009,39515579010690,39515533010690,1,1,5.7,1,43.91593,-114.496261,181.4911,26,10,9999,0,NA,NA,NA,670,366.2623,30,87,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,414,4,0,0
16_3_37_88314_1_1,16_3_37_88314,101,88314,1,37,16,4724735010690,2004,2,2004,4724747010690,4724738010690,1,1,8.1,1,44.451226,-114.550811,143.7967,25,0,NA,NA,NA,NA,NA,595,209.8981,50,176,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,21,10,0.47619047619047616
16_3_37_88314_2_6,16_3_37_88314,101,88314,2,37,16,4724735010690,2004,2,2004,4724761010690,4724738010690,1,1,4.4,1,44.451226,-114.550811,143.7967,25,0,NA,NA,NA,NA,NA,595,209.8981,50,176,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,21,10,0.47619047619047616
16_3_37_88466_3_5,16_3_37_88466,101,88466,3,37,16,40389970010690,2012,2,2012,195361361020004,195361309020004,1,2,13.6,1,44.45086,-114.612187,71.8096,17,0,NA,0,NA,0,NA,735,161.8121,50,358,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,7,7,1
16_3_59_81107_2_7,16_3_59_81107,101,81107,2,59,16,31368181010690,2008,2,2008,31368215010690,31368184010690,1,2,10,1,45.302278,-113.74565,127.659,28,0,NA,NA,NA,NA,NA,700,285.4551,55,242,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,12,7,0.5833333333333334
