PLOT,PLOT_COMPOSITE_ID,COUNTYCD,STATECD,PLT_CN,INVYR,CYCLE,MEASYEAR,COND_CN,CONDID,STATUSCD,COND_STATUS_CD,LAT,LON,BALIVE,SICOND,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,SDIMAX_RMRS,SDI_RMRS,SLOPE,ASPECT,CONDPROP_UNADJ,RECONCILECD,TPA_UNADJ,MORTYR,ADFORCD,TREESALL,TOTALDEAD,DEADPROP,precip,temp,precip_scaled,temp_scaled,BALIVE_scaled
85001,16_1_35_85001,35,16,12275259010690,2007,2,2007,12275262010690,1,1,1,46.673461,-115.037662,-0.4199955953863238,63,0,NA,NA,NA,NA,NA,700,142.8291,38,272,0.924715,NA,6.018046,NA,105,19,4,0.21052631578947367,0.2927570588924645,0.38582571526884435,0.2927570588924645,0.3858257152688443,-0.4199955953863238
85020,16_1_49_85020,49,16,37275914010690,2010,2,2010,42516938010690,1,1,1,45.609197,-115.92187,-0.032905581561474724,35,0,NA,0,NA,0,NA,700,230.7901,20,290,1,NA,6.018046,NA,117,26,4,0.15384615384615383,0.6610508242961683,-1.6084248224378475,0.6610508242961683,-1.6084248224378477,-0.03290558156147472
85030,16_1_49_85030,49,16,5388749010690,2005,2,2005,5388752010690,1,1,1,45.495566,-115.389017,0.03265240208490615,27,0,NA,NA,NA,NA,NA,735,239.0531,36,111,1,NA,6.018046,NA,117,4,0,0,-1.252147113381689,-0.022933643845770603,-1.252147113381689,-0.0229336438457706,0.03265240208490615
85127,16_1_49_85127,49,16,35371792010690,2009,2,2009,39519431010690,1,1,1,46.534983,-115.163886,0.007706473250990205,51,0,NA,NA,NA,NA,NA,670,208.8318,40,28,1,NA,6.018046,NA,105,15,6,0.4,1.592152008456397,-0.10344694043524079,1.592152008456397,-0.1034469404352408,0.0077064732509902
85235,16_1_49_85235,49,16,40390441010690,2012,2,2012,195367622020004,1,1,1,45.776652,-115.523633,1.4811534525249945,26,0,NA,0,NA,0,NA,735,382.3015,35,174,1,NA,6.018046,NA,117,2,1,0.5,-1.0724443119475282,0.31150588548814195,-1.0724443119475282,0.31150588548814195,1.4811534525249943
85263,16_1_49_85263,49,16,40390462010690,2013,2,2013,273514171489998,1,2,1,45.684607,-115.146375,0.4812834820299744,42,0,NA,0,NA,0,NA,670,272.6799,25,357,1,NA,6.018046,2006,117,5,5,1,0.3614195491183028,-1.1501807798336199,0.3614195491183028,-1.15018077983362,0.4812834820299744
85265,16_1_35_85265,35,16,37275703010690,2010,2,2010,42504829010690,1,1,1,46.801748,-114.974594,-1.038547748869172,55,0,NA,0,NA,0,NA,735,89.7778,25,235,1,NA,6.018046,NA,105,8,0,0,1.3437640102638395,-0.2954399816957645,1.3437640102638395,-0.2954399816957645,-1.038547748869172
85269,16_1_49_85269,49,16,37275900010690,2010,2,2010,42515323010690,1,1,1,45.813222,-114.946623,0.2560969456074455,53,0,NA,0,NA,0,NA,735,308.1075,55,265,1,NA,6.018046,NA,117,7,0,0,-0.7104425267157083,0.1566727591179694,-0.7104425267157083,0.1566727591179694,0.2560969456074455
85330,16_1_49_85330,49,16,40390466010690,2013,2,2013,273525423489998,1,2,1,45.649113,-116.164443,-1.7158921627266626,NA,30,2012,0,NA,0,NA,450,0,46,233,1,NA,6.018046,2012,117,10,10,1,-1.076467496670799,0.6459454148220546,-1.076467496670799,0.6459454148220546,-1.7158921627266626
85336,16_1_49_85336,49,16,37275876010690,2010,2,2012,195265644020004,1,1,1,46.123318,-115.238815,-1.097384297198899,58,0,NA,0,NA,0,NA,595,84.2218,48,111,1,NA,6.018046,NA,117,3,0,0,-0.21161613044058578,0.5406588416390169,-0.21161613044058575,0.5406588416390169,-1.097384297198899
85342,16_1_35_85342,35,16,35371510010690,2009,2,2009,39513500010690,1,1,1,46.666799,-114.973721,0.5331077708046589,58,0,NA,NA,NA,NA,NA,700,224.5805,38,86,1,NA,6.018046,NA,105,18,2,0.1111111111111111,0.7444118723160151,0.014226271044580583,0.7444118723160151,0.01422627104458058,0.5331077708046589
85344,16_1_49_85344,49,16,5389114010690,2005,2,2005,5389117010690,1,1,1,45.858227,-115.070778,0.1938310332890105,53,0,NA,NA,NA,NA,NA,700,236.2002,40,280,1,NA,6.018046,NA,117,34,0,0,-0.20101754673449962,-0.3759532782852347,-0.2010175467344996,-0.3759532782852347,0.1938310332890105
85349,16_1_35_85349,35,16,37275712010690,2010,2,2010,42506010010690,1,1,1,46.626577,-114.976197,-0.44770804514785023,52,0,NA,0,NA,0,NA,700,152.407,15,270,1,NA,6.018046,NA,105,24,1,0.04166666666666666,1.3878741332574929,-0.3573731731796832,1.3878741332574929,-0.3573731731796832,-0.44770804514785023
85396,16_1_49_85396,49,16,40390558010690,2011,2,2012,51047157020004,1,1,1,46.053368,-114.735706,0.1459513250471832,73,0,NA,0,NA,0,NA,450,210.6691,55,140,1,NA,6.018046,NA,117,5,1,0.2,-0.5539344482897735,1.1909580905220425,-0.5539344482897735,1.1909580905220425,0.1459513250471832
85413,16_1_79_85413,79,16,40391402010690,2012,2,2012,195378801020004,1,2,1,46.942741,-115.227185,0.5125168242207163,56,22,9999,0,NA,0,NA,670,278.1142,15,34,1,NA,6.018046,2005,105,1,1,1,1.5835949484503182,-0.6298795110296774,1.5835949484503182,-0.6298795110296774,0.5125168242207163
85429,16_1_49_85429,49,16,31365239010690,2008,2,2008,31365242010690,1,2,1,45.958437000000004,-115.641091,0.6298710476035623,59,0,NA,NA,NA,NA,NA,735,312.2135,60,70,1,NA,6.018046,NA,117,32,23,0.71875,-0.6868145217816665,0.26195933230100704,-0.6868145217816665,0.26195933230100704,0.6298710476035623
85437,16_1_49_85437,49,16,4728539010690,2004,2,2004,4728542010690,1,2,1,45.77628,-115.774104,0.3170652208419051,30,0,NA,NA,NA,NA,NA,735,235.6761,20,272,1,NA,6.018046,2003,117,9,7,0.7777777777777778,-1.3266891505789447,1.03612496415187,-1.3266891505789449,1.03612496415187,0.3170652208419051
85445,16_1_49_85445,49,16,40390403010690,2012,2,2012,195366749020004,1,1,1,45.942293,-115.186005,2.8671317205071585,50,0,NA,0,NA,0,NA,735,504.4118,48,320,1,NA,6.018046,NA,117,3,0,0,-0.29710044567764987,-0.1963468753214947,-0.29710044567764987,-0.1963468753214947,2.8671317205071585
85515,16_1_49_85515,49,16,35371907010690,2009,2,2009,39519520010690,1,1,1,45.551469,-115.463519,-1.1879753093241954,44,10,2004,0,NA,NA,NA,700,71.6624,30,130,1,NA,6.018046,NA,117,24,7,0.2916666666666667,-1.3828632543207828,-1.2244387399168,-1.3828632543207828,-1.2244387399168,-1.1879753093241954
85590,16_1_49_85590,49,16,40390461010690,2011,2,2011,51044598020004,1,2,1,45.671949,-115.197122,0.05173460566563765,42,52,2011,0,NA,0,NA,670,191.2304,10,320,1,NA,6.018046,NA,117,1,1,1,0.4097250136366231,-1.1686987199208971,0.4097250136366231,-1.1686987199208971,0.05173460566563765
85596,16_1_49_85596,49,16,5389221010690,2005,2,2005,5389224010690,1,2,1,45.860518,-115.263661,-0.5664248612821281,53,0,NA,NA,NA,NA,NA,735,136.0421,45,139,1,NA,6.018046,2003,117,28,17,0.6071428571428571,-1.0295529104831815,0.850325094379362,-1.0295529104831815,0.850325094379362,-0.5664248612821281
85599,16_1_35_85599,35,16,40389899010690,2013,2,2013,273512089489998,1,1,1,46.664115,-114.850538,0.531452877549669,48,12,9999,0,NA,0,NA,700,291.1819,40,240,1,NA,6.018046,NA,105,76,21,0.27631578947368424,3.0481192340064966,-1.3916585045837562,3.0481192340064966,-1.3916585045837562,0.531452877549669
85648,16_1_35_85648,35,16,37275707010690,2010,2,2010,42505302010690,1,1,1,46.753665,-114.777001,-0.41283275678399445,46,12,2007,0,NA,0,NA,700,177.9231,22,131,1,NA,6.018046,NA,105,40,7,0.175,1.7058060479851942,-0.5927195961393257,1.7058060479851942,-0.5927195961393257,-0.4128327567839945
85713,16_1_49_85713,49,16,12280467010690,2007,2,2007,12280470010690,1,2,1,45.551466,-115.528006,-0.4498737261514811,50,0,NA,NA,NA,NA,NA,670,161.3016,65,57,1,NA,6.018046,NA,117,5,3,0.6,-1.1417659108866252,-1.3916585045837562,-1.1417659108866252,-1.3916585045837562,-0.4498737261514811
85715,16_1_49_85715,49,16,4728713010690,2004,2,2004,4728716010690,1,1,1,45.64135,-115.457951,0.28593226468268756,49,12,9999,0,NA,NA,NA,670,257.0678,47,49,1,NA,6.018046,NA,117,25,6,0.24,-0.8332856935477959,-1.7818379800833835,-0.8332856935477959,-1.7818379800833837,0.28593226468268756
85720,16_1_9_85720,9,16,31352895010690,2008,2,2008,31352898010690,1,1,1,47.047609,-116.611117,-0.5521700448056047,NA,0,NA,NA,NA,NA,NA,595,170.2354,35,278,1,NA,6.018046,NA,105,4,1,0.25,-0.4263214646592962,1.4139175798641495,-0.4263214646592962,1.4139175798641497,-0.5521700448056047
85725,16_1_49_85725,49,16,31365406010690,2008,2,2008,31365409010690,1,1,1,46.091298,-115.20269,-1.3469173987965337,38,0,NA,NA,NA,NA,NA,450,49.3222,75,260,1,NA,6.018046,NA,117,4,0,0,-0.6044535933094973,1.1909580905220425,-0.6044535933094973,1.1909580905220425,-1.3469173987965335
85742,16_1_49_85742,49,16,35371949010690,2009,2,2010,42491376010690,1,1,1,46.372413,-115.159549,1.5441663550191878,63,0,NA,0,NA,0,NA,700,439.8026,16,301,1,NA,6.018046,NA,105,54,6,0.1111111111111111,0.9300786477381053,-0.0662870255448896,0.9300786477381052,-0.0662870255448896,1.5441663550191878
85789,16_1_49_85789,49,16,4728825010690,2004,2,2004,4728828010690,1,1,1,45.45857,-115.464382,-0.6335949264935841,49,0,NA,NA,NA,NA,NA,450,93.3528,75,177,1,NA,6.018046,NA,117,1,0,0,-1.458091028801297,0.5591769293866702,-1.458091028801297,0.5591769293866702,-0.6335949264935841
85797,16_1_35_85797,35,16,40389862010690,2012,2,2012,195358598020004,1,2,1,46.891342,-115.104061,-0.9022692822787296,58,12,9999,0,NA,0,NA,700,100.0862,55,145,1,NA,6.018046,2005,105,28,13,0.4642857142857143,0.0405626201510556,0.1442861208211857,0.0405626201510556,0.1442861208211857,-0.9022692822787296
85802,16_1_35_85802,35,16,40389911010690,2012,2,2012,195360213020004,1,1,1,46.576402,-115.032251,1.1638273018143825,45,12,2011,0,NA,0,NA,700,376.9762,17,323,1,NA,6.018046,NA,105,91,11,0.12087912087912088,0.7706837433319275,-0.11583357873202452,0.7706837433319275,-0.11583357873202452,1.1638273018143823
85821,16_1_49_85821,49,16,40390481010690,2013,2,2013,273514361489998,1,1,1,45.55593,-115.970709,-0.43587577981444753,39,0,NA,0,NA,0,NA,735,164.9286,14,287,1,NA,6.018046,NA,117,23,10,0.43478260869565216,0.6168407925592587,-0.9457390829184141,0.6168407925592587,-0.945739082918414,-0.43587577981444753
85838,16_1_57_85838,57,16,12282751010690,2007,2,2007,12282754010690,1,1,1,46.999274,-116.674876,0.21789415555157635,60,0,NA,NA,NA,NA,NA,735,180.05,2,0,1,NA,6.018046,NA,105,2,0,0,-1.1887488230949401,1.9093837023770024,-1.18874882309494,1.9093837023770024,0.21789415555157635
85848,16_1_35_85848,35,16,40389889010690,2013,2,2013,273511588489998,1,2,1,46.710686,-115.037693,0.5184956981571206,71,0,NA,0,NA,0,NA,595,257.8747,60,53,1,NA,6.018046,NA,105,5,4,0.8,0.2817043445352138,0.43537226845597926,0.2817043445352138,0.43537226845597926,0.5184956981571206
85862,16_1_35_85862,35,16,12275375010690,2007,2,2007,12275378010690,1,2,2,46.701436,-114.904051,NA,NA,31,2004,0,NA,NA,NA,0,NA,NA,NA,1,NA,6.018046,2004,105,1,1,1,0.46129650322890914,0.13809265401241788,0.46129650322890914,0.13809265401241788,NA
86001,16_1_35_86001,35,16,5382971010690,2005,2,2005,5382974010690,1,1,1,46.718579,-115.296428,2.01498127166607,83,0,NA,NA,NA,NA,NA,595,390.123,25,12,1,NA,6.018046,NA,105,2,0,0,0.625970470031851,0.7202652446027569,0.625970470031851,0.7202652446027569,2.01498127166607
86004,16_1_49_86004,49,16,40390500010690,2012,2,2012,195369077020004,1,1,1,45.469137,-116.174989,0.7700837608706753,83,0,NA,0,NA,0,NA,595,220.1871,42,356,1,NA,6.018046,NA,117,3,0,0,-1.5590504652458608,2.0827966385319745,-1.5590504652458608,2.0827966385319745,0.7700837608706753
86017,16_1_49_86017,49,16,40390570010690,2013,2,2013,273533922489998,1,1,1,45.495223,-116.154438,0.5927267396742115,74,0,NA,0,NA,0,NA,595,230.2229,62,286,1,NA,6.018046,NA,117,4,0,0,-0.5987697353641276,0.7574251594931081,-0.5987697353641276,0.7574251594931081,0.5927267396742115
86043,16_1_35_86043,35,16,11798060010690,2006,2,2006,11798063010690,1,1,1,46.582226,-115.240781,0.5188160476988984,50,0,NA,NA,NA,NA,NA,700,303.6079,20,241,1,NA,6.018046,NA,105,44,2,0.04545454545454545,2.191896350148409,-0.3264067250980998,2.191896350148409,-0.3264067250980998,0.5188160476988984
86060,16_1_49_86060,49,16,40390348010690,2011,2,2011,51041970020004,1,1,1,46.209148,-114.73135,-0.030829952733182172,56,0,NA,0,NA,0,NA,735,228.2495,44,126,1,NA,74.965282,NA,117,1,0,0,-0.3965973750024408,0.9246449241600644,-0.3965973750024408,0.9246449241600644,-0.03082995273318217
86061,16_1_49_86061,49,16,35371955010690,2009,2,2009,39519692010690,1,1,1,46.032423,-115.807532,-0.362722411871079,65,0,NA,NA,NA,NA,NA,595,150.9292,65,240,1,NA,6.018046,NA,117,2,0,0,-1.198503136635907,2.280983441922018,-1.198503136635907,2.280983441922018,-0.362722411871079
86124,16_1_49_86124,49,16,40390483010690,2013,2,2013,273522913489998,1,2,1,45.553896,-115.654325,-0.7180210552711214,30,0,NA,0,NA,0,NA,735,145.8423,66,284,1,NA,6.018046,NA,117,20,3,0.15,0.010548299723501416,-1.484558291809634,0.01054829972350141,-1.484558291809634,-0.7180210552711214
86167,16_1_49_86167,49,16,4728896010690,2004,2,2004,4728899010690,1,1,1,46.129348,-115.11732,-0.13235713723400544,52,0,NA,NA,NA,NA,NA,670,159.8393,21,106,1,NA,6.018046,NA,117,1,0,0,-0.490561135188839,0.7202652446027569,-0.490561135188839,0.7202652446027569,-0.13235713723400544
86172,16_1_49_86172,49,16,37275863010690,2010,2,2010,42512349010690,1,2,1,46.443945,-114.783096,-1.0528055178760345,53,0,NA,0,NA,0,NA,700,94.1791,60,115,1,NA,6.018046,NA,105,9,1,0.1111111111111111,0.7637788932039946,-0.8466458288837683,0.7637788932039946,-0.8466458288837683,-1.0528055178760345
86175,16_1_49_86175,49,16,12280607010690,2007,2,2007,12280610010690,1,2,1,46.488306,-115.04187400000001,2.855157733717485,76,0,NA,NA,NA,NA,NA,595,474.5054,65,68,1,NA,6.018046,NA,105,1,1,1,-0.17403062636602654,0.5778187565293681,-0.17403062636602654,0.5778187565293681,2.855157733717485
86202,16_1_49_86202,49,16,40390417010690,2012,2,2012,195367165020004,1,1,1,45.864105,-115.772793,2.201898586100102,80,0,NA,0,NA,0,NA,595,369.7015,49,214,1,NA,6.018046,NA,117,3,1,0.3333333333333333,-0.6344856661170516,0.42298563015919555,-0.6344856661170516,0.42298563015919555,2.201898586100102
86237,16_1_49_86237,49,16,4728957010690,2004,2,2004,4728960010690,1,1,1,45.603982,-116.104167,0.8062935929477432,83,0,NA,NA,NA,NA,NA,450,241.5071,50,105,1,NA,6.018046,NA,117,11,2,0.18181818181818185,-0.2520490336979464,-0.276859876590213,-0.2520490336979464,-0.276859876590213,0.8062935929477432
86285,16_1_57_86285,57,16,35372042010690,2009,2,2009,39521997010690,1,1,1,46.9623,-116.752086,-1.1859114906172588,29,0,NA,NA,NA,NA,NA,450,85.5943,33,160,0.945787,NA,6.018046,NA,105,14,0,0,-1.0615699470823712,1.748357109198062,-1.0615699470823712,1.748357109198062,-1.1859114906172588
86357,16_1_49_86357,49,16,35371820010690,2009,2,2009,39519805010690,1,1,1,46.213853,-114.795808,0.030144227561955325,61,0,NA,NA,NA,NA,NA,595,167.7311,55,235,1,NA,6.018046,NA,117,4,0,0,-0.5243936622775706,1.4882377049656037,-0.5243936622775706,1.4882377049656037,0.03014422756195532
86368,16_1_57_86368,57,16,4731407010690,2004,2,2004,4731410010690,1,1,1,47.027427,-116.769707,-0.6609619302054515,60,0,NA,NA,NA,NA,NA,645,167.3497,40,285,1,NA,74.965282,NA,105,7,0,0,-0.7204839746820253,1.525397619855955,-0.7204839746820253,1.525397619855955,-0.6609619302054515
86379,16_1_35_86379,35,16,11798226010690,2006,2,2006,11798229010690,1,1,1,46.805433,-115.099631,-1.2482910753537437,NA,80,9999,0,NA,NA,NA,670,59.7454,30,168,1,NA,6.018046,NA,105,3,0,0,0.32617075366700815,0.33008599059369353,0.32617075366700815,0.33008599059369353,-1.2482910753537435
86385,16_1_49_86385,49,16,5389552010690,2005,2,2005,5389555010690,1,1,1,45.663894,-115.757778,2.2758757100080427,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,117,141,5,0.03546099290780142,-0.5881457616261809,-1.534104992657145,-0.5881457616261809,-1.534104992657145,2.2758757100080427
86402,16_1_49_86402,49,16,40390480010690,2012,2,2012,195368888020004,1,2,1,45.552662,-116.042386,-0.2794521987212464,52,12,2011,12,2010,0,NA,700,191.0712,38,71,1,NA,6.018046,2011,117,59,40,0.6779661016949152,-0.416531852781353,-0.13441338851682416,-0.416531852781353,-0.13441338851682416,-0.2794521987212464
86405,16_1_35_86405,35,16,5383156010690,2005,2,2005,5383159010690,1,2,1,46.802219,-115.164264,-0.46440165168435876,53,0,NA,NA,NA,NA,NA,595,139.7241,70,241,1,NA,NA,2003,105,10,6,0.6,1.3647762226471738,0.07615946252849923,1.3647762226471738,0.07615946252849923,-0.4644016516843587
86440,16_1_49_86440,49,16,5389762010690,2005,2,2005,5389765010690,1,1,1,46.488077,-114.785095,0.17234694627753108,64,0,NA,NA,NA,NA,NA,700,235.6433,30,38,1,NA,6.018046,NA,105,41,23,0.5609756097560976,-0.46954211084573666,0.6521388816308223,-0.46954211084573666,0.6521388816308223,0.17234694627753108
86539,16_1_49_86539,49,16,4729068010690,2004,2,2004,4729071010690,1,1,1,46.407163,-115.313196,-0.23597914201032433,53,0,NA,NA,NA,NA,NA,700,170.5025,45,286,1,NA,6.018046,NA,105,10,2,0.2,1.7232958578996784,-0.3078266199925483,1.7232958578996784,-0.3078266199925483,-0.23597914201032433
86551,16_1_49_86551,49,16,40390485010690,2013,2,2013,273514467489998,1,2,1,45.548088,-115.337031,-1.7158921627266626,65,30,2010,0,NA,0,NA,595,0,50,101,1,NA,NA,2010,117,9,9,1,-1.3952220071461778,0.47253218334633046,-1.3952220071461778,0.47253218334633046,-1.7158921627266626
86559,16_1_49_86559,49,16,40390411010690,2013,2,2013,273530058489998,1,1,1,45.903173,-115.001918,-0.7595823485875636,30,12,2010,0,NA,0,NA,700,134.4336,21,254,1,NA,6.018046,NA,117,50,21,0.42,0.5490977104790051,-0.9085791680280629,0.5490977104790051,-0.9085791680280628,-0.7595823485875636
86590,16_1_49_86590,49,16,11804107010690,2006,2,2006,11804110010690,1,1,1,46.435109,-114.588348,-0.1087738011515218,34,0,NA,NA,NA,NA,NA,670,203.9377,10,60,1,NA,6.018046,NA,105,7,3,0.42857142857142855,0.1608948573282501,-0.5060131280618398,0.1608948573282501,-0.5060131280618398,-0.1087738011515218
86612,16_1_49_86612,49,16,40390547010690,2011,2,2011,51046910020004,1,1,1,46.542991,-114.748888,2.2217868304633717,30,0,NA,0,NA,0,NA,735,438.1947,66,353,1,NA,6.018046,NA,105,1,0,0,-0.4628742343485028,0.46014554504954674,-0.4628742343485028,0.46014554504954674,2.2217868304633717
86616,16_1_49_86616,49,16,11804174010690,2006,2,2006,11804177010690,1,1,1,46.582977,-114.899145,-0.9725217891640651,61,0,NA,NA,NA,NA,NA,700,86.651,45,330,1,NA,6.018046,NA,105,12,4,0.3333333333333333,1.0405058825673557,-0.3078266199925483,1.0405058825673557,-0.3078266199925483,-0.9725217891640652
86628,16_1_49_86628,49,16,11804207010690,2006,2,2007,11804210010690,1,1,1,46.438961,-114.918953,1.4213219014710365,59,0,NA,NA,NA,NA,NA,595,388.0428,65,270,1,NA,6.018046,NA,105,5,0,0,-0.40276735916758016,0.7078786063059732,-0.40276735916758016,0.7078786063059732,1.4213219014710363
86649,16_1_49_86649,49,16,4729128010690,2004,2,2004,4729131010690,1,1,1,45.468456,-116.107349,0.9667193289154118,62,0,NA,NA,NA,NA,NA,595,321.3742,53,52,0.976588,NA,6.018046,NA,117,10,1,0.1,-1.0300466743548113,0.8379384560825783,-1.0300466743548111,0.8379384560825783,0.9667193289154118
86719,16_1_49_86719,49,16,35371970010690,2009,2,2009,39519920010690,1,1,1,45.362865,-116.453547,-0.4354343765287723,72,0,NA,NA,NA,NA,NA,450,128.3776,65,155,1,NA,6.018046,NA,117,3,0,0,-0.8667336545442001,0.20002614081708842,-0.8667336545442001,0.2000261408170884,-0.4354343765287723
86749,16_1_49_86749,49,16,37275882010690,2010,2,2010,42514158010690,1,1,1,46.085227,-115.125017,0.33084467993385525,63,0,NA,0,NA,0,NA,595,228.0884,60,330,1,NA,6.018046,NA,117,4,1,0.25,-0.911851328314369,2.1818897449062447,-0.911851328314369,2.1818897449062447,0.33084467993385525
86767,16_1_49_86767,49,16,40390419010690,2013,2,2013,273507879489998,1,1,1,45.866621,-115.644705,-0.47133714545058786,57,0,NA,0,NA,0,NA,595,172.6288,34,23,1,NA,6.018046,NA,117,5,0,0,-1.092569524599929,0.46014554504954674,-1.092569524599929,0.46014554504954674,-0.47133714545058786
86788,16_1_49_86788,49,16,35371826010690,2009,2,2009,39519946010690,1,2,1,46.170006,-114.605296,0.0657192656161458,54,0,NA,NA,NA,NA,NA,670,227.09,15,177,1,NA,6.018046,2003,117,19,6,0.3157894736842105,0.8738725484276624,-0.75374604165789,0.8738725484276624,-0.75374604165789,0.0657192656161458
86817,16_1_79_86817,79,16,31372992010690,2008,2,2008,31372995010690,1,2,1,46.945468,-115.038796,-0.7713570395793563,52,0,NA,NA,NA,NA,NA,735,128.9346,60,50,1,NA,6.018046,2006,105,7,4,0.5714285714285714,1.9206387452092542,-0.6670394259200283,1.9206387452092544,-0.6670394259200283,-0.7713570395793563
86839,16_1_49_86839,49,16,31365631010690,2008,2,2008,31365634010690,1,1,1,46.125335,-114.666522,-1.2990052127209777,51,0,NA,NA,NA,NA,NA,595,43.7216,68,261,1,NA,74.965282,NA,117,1,0,0,0.5335916258180169,-0.46265974636272084,0.5335916258180169,-0.4626597463627208,-1.2990052127209777
86879,16_1_49_86879,49,16,12281021010690,2007,2,2007,12281024010690,1,1,1,46.322839,-115.70833,0.534499888859481,46,0,NA,NA,NA,NA,NA,735,296.6764,26,87,1,NA,6.018046,NA,105,2,0,0,0.14598987651098502,1.1537981756316913,0.14598987651098502,1.1537981756316913,0.534499888859481
86911,16_1_49_86911,49,16,35371889010690,2009,2,2009,39520069010690,1,2,1,45.693624,-115.77585,0.9743250470685858,48,0,NA,NA,NA,NA,NA,700,322.3048,15,175,1,NA,6.018046,NA,117,33,4,0.12121212121212122,-0.9840108309771972,-0.8218725522902008,-0.9840108309771972,-0.8218725522902008,0.9743250470685858
86912,16_1_49_86912,49,16,5390089010690,2005,2,2005,5390092010690,1,2,1,46.033937,-114.933161,0.1459468962516748,40,0,NA,NA,NA,NA,NA,595,246.3497,50,116,1,NA,6.018046,NA,117,9,5,0.5555555555555556,-0.4059301727299176,0.47253218334633046,-0.4059301727299176,0.47253218334633046,0.1459468962516748
86987,16_1_49_86987,49,16,4729313010690,2004,2,2004,4729316010690,1,1,1,45.950448,-115.126959,-0.8640177754722673,39,0,NA,NA,NA,NA,NA,735,104.0818,24,31,1,NA,6.018046,NA,117,1,0,0,0.2312797412601414,-0.6980060216619877,0.2312797412601414,-0.6980060216619877,-0.8640177754722673
87013,16_1_57_87013,57,16,31368015010690,2008,2,2008,31368018010690,1,1,1,46.866065,-116.602536,0.7238781373310412,41,0,NA,NA,NA,NA,NA,735,267.3066,34,32,1,NA,6.018046,NA,105,1,0,0,-0.43510414502979383,1.39533777007935,-0.43510414502979383,1.39533777007935,0.7238781373310412
87025,16_1_49_87025,49,16,4729357010690,2004,2,2004,4729360010690,1,2,1,46.127977,-114.799074,-1.7158921627266626,30,0,NA,NA,NA,NA,NA,735,0,26,103,1,NA,6.018046,NA,117,9,9,1,0.7502693320239441,-0.6856193833652039,0.7502693320239441,-0.6856193833652039,-1.7158921627266626
87034,16_1_49_87034,49,16,37275918010690,2010,2,2010,42517466010690,1,1,1,45.561759,-116.417367,-0.7775352093136408,73,31,2007,0,NA,0,NA,450,113.4569,15,112,1,NA,6.018046,NA,117,22,3,0.13636363636363635,-1.5625776154442461,1.3086313020018638,-1.562577615444246,1.3086313020018638,-0.7775352093136408
87036,16_1_57_87036,57,16,11806294010690,2006,2,2006,11806297010690,1,2,1,46.909518,-116.47619,0.3767919570688302,55,0,NA,NA,NA,NA,NA,735,288.0745,15,275,1,NA,6.018046,NA,105,30,13,0.43333333333333335,-0.6939047397844836,1.6059109164454253,-0.6939047397844836,1.6059109164454253,0.3767919570688302
87059,16_1_49_87059,49,16,12281110010690,2007,2,2007,12281113010690,1,1,1,45.672783,-115.68502,0.9880233115762143,38,0,NA,NA,NA,NA,NA,700,359.0419,45,236,1,NA,6.018046,NA,117,42,2,0.04761904761904761,0.41679541502920775,-1.8747378411394495,0.41679541502920775,-1.8747378411394495,0.9880233115762144
87139,16_1_49_87139,49,16,5390162010690,2005,2,2005,5390165010690,1,1,1,46.348839,-114.791782,0.8919553556721376,47,0,NA,NA,NA,NA,NA,670,315.5307,9,346,0.964636,NA,6.018046,NA,105,10,3,0.3,1.0159341115709848,-1.125345485882154,1.0159341115709848,-1.125345485882154,0.8919553556721376
87144,16_1_49_87144,49,16,35371895010690,2009,2,2009,39520175010690,1,1,1,45.642236,-115.978386,0.7907012802276686,55,46,2009,0,NA,NA,NA,700,289.7786,25,150,1,NA,6.018046,NA,117,32,8,0.25,0.534927182778487,-1.3421118037362454,0.534927182778487,-1.3421118037362454,0.7907012802276686
87181,16_1_49_87181,49,16,35371807010690,2009,2,2009,39520279010690,1,1,1,46.353282,-114.652764,0.1625312591656418,40,0,NA,NA,NA,NA,NA,670,263.3733,20,30,1,NA,6.018046,NA,105,9,1,0.1111111111111111,0.5692099184809409,-0.9581257212151978,0.5692099184809409,-0.9581257212151978,0.1625312591656418
87184,16_1_49_87184,49,16,5390243010690,2005,2,2005,5390246010690,1,2,1,46.526848,-114.464779,0.5082238451078612,37,0,NA,NA,NA,NA,NA,735,268.4556,18,30,1,NA,6.018046,NA,105,20,7,0.35,0.7217614868201164,-0.722779445915931,0.7217614868201164,-0.722779445915931,0.5082238451078612
87200,16_1_49_87200,49,16,40390310010690,2011,2,2011,51041131020004,1,2,1,46.560844,-114.393539,-1.7158921627266626,22,30,2007,0,NA,0,NA,735,0,28,165,1,NA,6.018046,NA,105,4,4,1,1.4294398860664856,-1.1934721441748406,1.4294398860664856,-1.1934721441748406,-1.7158921627266626
87217,16_1_35_87217,35,16,35371509010690,2009,2,2010,42490724010690,1,1,1,46.675276,-115.49951,-0.3748691216855814,67,0,NA,0,NA,0,NA,700,156.3447,15,209,1,NA,6.018046,NA,105,48,27,0.5625,0.9454138141358371,0.6831053297124058,0.9454138141358372,0.6831053297124058,-0.3748691216855814
